Wall time,Step,Value
1774130932.6427877,210,83.10354614257812
1774130981.158873,421,15.21926212310791
1774131029.768975,632,3.7675347328186035
1774131078.3581355,843,2.3221120834350586
1774131127.4591107,1054,2.102339744567871
1774131176.3701587,1265,2.0121021270751953
1774131225.2868435,1476,1.9454357624053955
1774131274.2114422,1687,1.89580237865448
1774131323.0160935,1898,1.8573745489120483
1774131372.0091767,2109,1.8123557567596436
1774131421.0824957,2320,1.7669339179992676
1774131469.851987,2531,1.7017290592193604
1774131518.661866,2742,1.6375305652618408
1774131567.5464888,2953,1.5751111507415771
1774131616.3749924,3164,1.5169662237167358
1774131665.1133504,3375,1.4437792301177979
1774131714.047705,3586,1.3688830137252808
1774131762.8511562,3797,1.302339792251587
1774131811.616612,4008,1.2399789094924927
1774131860.4622,4219,1.168588638305664
1774131909.1563816,4430,1.1052424907684326
1774131957.8346572,4641,1.0483957529067993
1774132006.970944,4852,0.9957113265991211
1774132055.8262475,5063,0.9444127678871155
1774132104.5360641,5274,0.899711549282074
1774132153.195926,5485,0.856193482875824
1774132201.979364,5696,0.8243023157119751
1774132250.9032588,5907,0.7954292893409729
1774132299.9293633,6118,0.7711902260780334
1774132348.835123,6329,0.7514482736587524
1774132397.5155568,6540,0.7372298240661621
1774132446.3096845,6751,0.7170450091362
1774132495.2169917,6962,0.706948459148407
1774132543.926348,7173,0.6956735253334045
1774132593.0244634,7384,0.683428943157196
1774132641.7997193,7595,0.6767612099647522
1774132690.6340408,7806,0.6690620183944702
1774132739.3606532,8017,0.6644657850265503
1774132788.1172073,8228,0.6605182886123657
1774132836.773227,8439,0.6568564176559448
1774132885.4572015,8650,0.6506473422050476
1774132934.5280585,8861,0.6488347053527832
1774132983.3608222,9072,0.6444228887557983
1774133032.0220294,9283,0.6395106315612793
1774133080.863244,9494,0.6349266767501831
1774133129.6252537,9705,0.6359347105026245
1774133178.1113951,9916,0.6295584440231323
1774133227.145005,10127,0.629298210144043
1774133276.0181084,10338,0.6265332698822021
1774133324.9709861,10549,0.6274581551551819
1774133373.6972096,10760,0.6233459711074829
1774133422.4611137,10971,0.6242151260375977
1774133470.880643,11182,0.6241524815559387
1774133519.73816,11393,0.6247641444206238
1774133568.047763,11604,0.6261397004127502
1774133616.7256098,11815,0.6235558986663818
1774133665.4868844,12026,0.6271340250968933
1774133713.9469485,12237,0.6251134276390076
1774133762.5559719,12448,0.6241441369056702
1774133811.04559,12659,0.6221369504928589
1774133860.123978,12870,0.61882084608078
1774133908.952609,13081,0.6196916699409485
1774133957.5803418,13292,0.6217972040176392
1774134006.1756659,13503,0.6237612366676331
1774134054.7495594,13714,0.6229131817817688
1774134103.4321945,13925,0.6229138374328613
1774134152.3435082,14136,0.6231723427772522
1774134200.9524717,14347,0.6197742819786072
1774134249.519391,14558,0.6186906695365906
1774134298.5210247,14769,0.6141335964202881
1774134347.2100499,14980,0.6105109453201294
1774134396.0386155,15191,0.6042709946632385
1774134444.9599705,15402,0.6026979684829712
1774134493.5651848,15613,0.5977890491485596
1774134542.4519563,15824,0.5926945209503174
1774134591.3581667,16035,0.5934654474258423
1774134640.1007938,16246,0.594528317451477
1774134689.0410516,16457,0.5959829092025757
1774134737.7310123,16668,0.59300696849823
1774134786.3425453,16879,0.5877007842063904
1774134835.1382735,17090,0.5871413946151733
1774134883.9841363,17301,0.589017391204834
1774134932.5136654,17512,0.5854350328445435
1774134981.7372904,17723,0.5856848359107971
1774135030.43595,17934,0.5798503756523132
1774135079.318169,18145,0.5825287699699402
1774135127.66039,18356,0.5852861404418945
1774135176.216508,18567,0.5876664519309998
1774135224.8047829,18778,0.586477518081665
1774135273.7064097,18989,0.5783739686012268
1774135322.326971,19200,0.5753268599510193
1774135371.1773534,19411,0.5754455327987671
1774135419.7494123,19622,0.5741326212882996
1774135468.4329374,19833,0.5708562731742859
1774135517.6564245,20044,0.5712668895721436
1774135566.0201695,20255,0.5662054419517517
1774135614.662859,20466,0.563282310962677
1774135663.3255143,20677,0.5629386305809021
1774135712.1942706,20888,0.5608111619949341
1774135760.9990032,21099,0.5568411946296692
1774135810.1790771,21310,0.5563218593597412
1774135859.0276742,21521,0.5585359334945679
1774135907.673165,21732,0.5576313734054565
1774135956.4037986,21943,0.557561993598938
1774136004.9873486,22154,0.5583221316337585
1774136053.8325877,22365,0.5605279803276062
1774136102.3012908,22576,0.5579984188079834
1774136150.7594173,22787,0.5587756633758545
1774136199.5214088,22998,0.5570186972618103
1774136248.1260526,23209,0.5564656257629395
1774136296.230795,23420,0.5577127933502197
